rank,word,training_frequency
1,is,12429
2,are,6475
3,s,5803
4,language,5764
5,university,5518
6,e,3835
7,linguistics,2956
8,mail,2917
9,information,2827
10,one,2786
11,de,2513
12,t,2439
13,papers,2252
14,d,2242
15,conference,2233
16,languages,2174
17,english,2075
18,was,2055
19,please,2027
20,n,1947
21,email,1901
22,address,1889
23,has,1887
24,http,1831
25,edu,1814
26,our,1759
27,fax,1683
28,research,1618
29,workshop,1606
30,order,1547
31,program,1496
32,m,1489
33,www,1482
34,send,1418
35,name,1410
36,us,1381
37,linguistic,1357
38,first,1319
39,work,1314
40,list,1249
41,paper,1248
42,call,1243
43,two,1242
44,uk,1175
45,been,1167
46,free,1131
47,l,1108
48,c,1108
49,o,1100
50,number,1093
51,following,1082
52,theory,1069
53,report,1065
54,com,1047
55,th,1042
56,each,1039
57,speech,1039
58,available,1023
59,web,1011
60,u,1007
61,many,1005
62,p,989
63,book,979
64,usa,966
65,between,960
66,word,956
67,form,944
68,money,938
69,b,937
70,g,934
71,am,923
72,most,911
73,over,905
74,those,889
75,international,887
76,registration,884
77,ac,884
78,grammar,867
79,here,865
80,does,859
81,addresses,856
82,must,847
83,case,846
84,department,844
85,include,836
86,computer,834
87,words,833
88,systems,833
89,contact,828
90,analysis,822
91,discourse,816
92,based,813
93,text,810
94,j,809
95,abstracts,802
96,state,800
97,different,798
98,syntax,793
99,h,791
100,world,780
